Year,Quarter,Company_ID,Revenue,Expenses,Net_Income,Assets,Liabilities,Equity,Cash_Flow
2018,2,CMP_037,92891.93009980032,72379.08968214052,7429.588644603673,271604.89290112525,141559.73926678216,130045.15363434308,7102.539261913415
2018,3,CMP_037,93041.61878706377,72360.8842604536,4022.809850115191,219482.8274068412,70361.47208081113,149121.35532603008,11781.21045005581
2018,4,CMP_037,84144.80046274932,69350.2344244418,2884.999463851109,195351.1499336675,90189.78328861669,105161.36664505082,-1883.3239228167624
2019,1,CMP_037,87202.85767343192,71474.20870895646,345.68487786075275,261679.63452844528,152582.77894968935,109096.85557875592,6820.527867883728
2019,2,CMP_037,84408.44355789087,72324.18620789514,-138.56786251434096,314045.510302425,120920.89066973949,193124.6196326856,4951.301436119251
2019,3,CMP_037,90987.12998051764,68370.8410327662,15101.706647340956,257680.2966079295,103122.64655295636,154557.6500549731,18279.468201667256
2019,4,CMP_037,82859.4805707885,69357.8927260293,2121.9384992522428,267423.81345872825,89830.59613259374,177593.2173261345,4898.032977186384
2020,1,CMP_037,90792.66776056374,72681.80458118493,1952.3116996833344,184373.17647437903,105751.38936234798,78621.78711203107,9322.177255187937
2020,2,CMP_037,84446.67005451489,72898.37190552572,-7692.341936426994,262407.5038344656,114770.05794941667,147637.4458850489,-1268.1447664294485
2020,3,CMP_037,83734.55095597504,71272.18476011297,-6900.080238366383,208438.8503317909,140289.43685752104,68149.41347426982,610.0458890063364
2020,4,CMP_037,85037.55152011609,67819.02123325906,1822.9325155080896,213882.45889150616,105704.72105067504,108177.73784083112,-1204.0661497812362
2021,1,CMP_037,86606.92954973289,65730.52924715086,5573.707776569503,252392.17272434116,80009.16955057769,172383.00317376346,4441.10148974237
2021,2,CMP_037,84528.6886830895,67917.26970112525,2691.6889856268263,209418.39657734803,132499.0919521587,76919.30462518934,1960.058186691007
2021,3,CMP_037,84694.44879763479,76748.89235451189,-9742.900610086512,259967.76337964585,84771.16587283922,175196.59750680663,-10851.806256383292
2021,4,CMP_037,89904.53370084325,73098.38096540177,8823.45665925112,226646.79931282008,93969.54127752614,132677.25803529395,6250.145116390633
2022,1,CMP_037,86216.20834993506,71609.8579377729,8701.08443787228,199894.5891095361,88090.11449914727,111804.47461038885,10226.026115640412
2022,2,CMP_037,95503.2163767566,75210.39226503459,1810.199628859882,241969.79502642903,92034.381886203,149935.41314022604,-2674.5549361504227
2022,3,CMP_037,88691.34667694347,72583.86402746227,5624.85858100145,290681.3400482931,140369.69607057737,150311.64397771575,1622.924994446155
2022,4,CMP_037,93355.80509904328,68274.18616627384,15242.946699280375,279757.8528675926,142878.26161224704,136879.59125534556,16194.25696617775
2023,1,CMP_037,85066.58276904393,72337.07975861157,3244.941172648916,216995.7700725344,115092.43039639076,101903.33967614366,3207.1395980050256
2023,2,CMP_037,90051.2488180193,68720.91857986385,15379.556793662829,275116.18191827787,143448.2133232645,131667.96859501337,13214.040414636807
2023,3,CMP_037,83527.09315351586,73345.01089856507,-4552.132121817762,232818.68837522768,133278.24576800974,99540.44260721792,-2110.6793382799488
2023,4,CMP_037,83259.13862500766,76363.73280259041,-9159.293645617608,189682.3483839896,98607.81373154285,91074.53465244676,-6522.348589701263
2024,1,CMP_037,87438.82342618113,72385.86316100653,1575.6116765074748,320886.604252605,124700.77082628572,196185.8334263193,9500.05528322412
2024,2,CMP_037,91579.65039811266,70619.67152674883,1550.3236851406182,222264.39261565488,155356.05124312342,66908.34137253146,7014.037319533603
2024,3,CMP_037,84200.57060745118,70146.06946077704,-824.144375773034,173425.30744492996,85497.7249022492,87927.58254268076,-1747.456748704736
2024,4,CMP_037,89002.58636992588,70365.25875169504,-31.174170654281625,301950.5662459201,177103.1808838917,124847.38536202838,-470.5561595930576
2015,1,CMP_038,120168.3211434287,88537.94389097915,14839.0838146978,432582.8663204146,277028.24369407265,155554.62262634194,13839.040559661113
2015,2,CMP_038,119546.74902926042,83268.89064595202,25130.486716537824,315541.39814429154,127219.55651051144,188321.8416337801,25212.13189168078
2015,3,CMP_038,116541.43087163112,85991.52112005863,24878.53441481774,303111.1407272592,131627.07082567058,171484.06990158863,21269.714325498648
2015,4,CMP_038,126793.3467132096,83081.87365969055,28784.39999891837,440519.95139430254,262285.0323070343,178234.91908726824,25444.50741325938
2016,1,CMP_038,119976.0526891592,79436.40972629095,25367.27632815073,432414.5808051048,276283.0243680513,156131.55643705348,22747.25948015745
2016,2,CMP_038,111327.92625640906,92312.02164731556,612.5774924734651,323952.1642412958,102871.13621026328,221081.0280310325,7065.026870645332
2016,3,CMP_038,113059.15240466314,86592.02816060936,20739.443938686,248571.27926529053,158217.63255502685,90353.64671026368,21303.967183790108
2016,4,CMP_038,117230.8804282797,86227.00751390774,25199.07328327455,254044.87580833104,147199.802292509,106845.07351582203,23057.96320499718
2017,1,CMP_038,112683.50012716273,87017.57419533092,6985.625869612246,345889.15342799027,145290.72894866348,200598.4244793268,13627.124814961982
2017,2,CMP_038,120653.49494947596,86272.5069459675,27433.990991308365,337163.1951302495,233956.8213021996,103206.3738280499,37267.304565129685
2017,3,CMP_038,106472.40675400938,84414.01050509495,4679.251129823322,389432.3562104433,181776.0469030255,207656.3093074178,10588.648258982998
2017,4,CMP_038,111916.04808592772,90177.45008882372,15507.91469215928,251417.84494364477,76562.34853851883,174855.49640512592,20607.181450395256
2018,1,CMP_038,111925.033787513,90567.51205590832,14293.579464037966,335660.215573756,220251.0705984864,115409.14497526962,16324.42219815646
2018,2,CMP_038,122916.5757962976,84878.70816797994,18883.836192633116,469328.446606955,231451.77183881289,237876.6747681421,18657.946574178357
2018,3,CMP_038,121264.82976674147,90398.62843291106,23733.072411609523,368575.7895568199,147823.39460500138,220752.3949518185,33713.16072687873
2018,4,CMP_038,114851.68440871192,88527.06594272671,6624.485811874281,241627.0834661064,128569.255290726,113057.82817538036,9425.295392789409
2019,1,CMP_038,123519.17903111524,85925.6460867624,19251.873351790327,390213.5136105596,165902.42793626082,224311.0856742988,16702.221027494725
2019,2,CMP_038,120948.49660008698,79095.21387143622,28892.17382672269,399751.9032011328,128374.28550739444,271377.6176937383,28286.47139308759
2019,3,CMP_038,117249.94065378372,85682.74465520382,12273.120142185997,342062.6827630911,175147.3315817552,166915.35118133592,19344.74528884581
2019,4,CMP_038,108638.6230330791,79733.995455342,22504.705880924757,284872.0206307965,173319.46244415088,111552.55818664562,30665.72132104535
2020,1,CMP_038,107545.35873662429,82404.46470578118,11085.260976636608,428219.2455439862,222199.86975309008,206019.37579089613,15788.699730028158
2020,2,CMP_038,115954.5500454826,87951.78420676848,22810.80658500109,362370.0551126523,176750.3562147016,185619.6988979507,21704.74668291045
2020,3,CMP_038,119648.08088712212,84930.33453497253,26112.4894693183,429511.30253040296,163016.50768825956,266494.7948421434,24851.564719691323
2020,4,CMP_038,114958.95978605266,79817.8579423583,17507.29891714722,291327.3892482616,133198.1753290312,158129.2139192304,16977.851829103693
2021,1,CMP_038,117307.50532056094,81791.5512860721,24724.89909787091,314291.77313333435,136008.33296461275,178283.4401687216,33150.090447267845
2021,2,CMP_038,123200.84410840205,85008.391022341,24653.155914619027,338263.5519769421,230220.6299855668,108042.92199137532,32311.274350795
2021,3,CMP_038,111664.87513550528,79455.30171243941,21351.383677466874,405149.28125408944,123232.99228490311,281916.2889691863,19710.73195352989
2021,4,CMP_038,121496.29255631908,85703.97355399777,28109.46872990648,473021.5360724684,269624.2987086322,203397.2373638362,24539.35644996732
2022,1,CMP_038,119095.54257682852,91287.89979032186,18392.232469442108,280424.8620868048,104060.32302396029,176364.53906284447,26268.227687564515
2022,2,CMP_038,117103.73608605326,86803.19299919663,15914.310688271991,447521.7593900087,135228.57357024023,312293.18581976846,24272.70276710119
2022,3,CMP_038,106449.87165569076,83123.14488725712,11977.13529022161,216596.8768461313,127217.78413329738,89379.09271283388,8471.799363499256
2022,4,CMP_038,116556.04657593374,82045.26228164088,29351.90730866982,298981.9425628894,146349.3378541466,152632.60470874282,24367.148972560863
2023,1,CMP_038,117446.30138558098,82190.41205913815,24140.502046092064,462362.693635828,172012.79518753485,290349.8984482931,28558.56323854785
2023,2,CMP_038,112281.3798216584,87445.14695412101,7370.978811457338,387759.0723100808,135961.04260872642,251798.02970135436,12362.309895838776
2023,3,CMP_038,114820.47479457782,93999.52196666252,9407.039388984436,404399.6251456479,278172.3707177522,126227.25442789563,11571.995179627384
2023,4,CMP_038,118263.24109495644,83479.55877915125,28871.963454088705,309725.99145850906,114546.34687350232,195179.64458500675,33174.02481576714
2024,1,CMP_038,133956.33236382212,84430.37006841844,43831.90910385368,475627.9850268226,186893.91016087568,288734.0748659469,43855.96081752284
2024,2,CMP_038,124525.37260641444,83286.85699475475,30943.240368818995,405062.7301530751,246250.9909506025,158811.73920247256,35481.752168991894
2024,3,CMP_038,112510.26218398206,78643.10825248864,18281.236048948023,356571.65241000656,120305.40185511405,236266.25055489253,27878.97382653862
2024,4,CMP_038,115591.53002423764,76853.34867441759,23253.621658953245,255039.9869937165,103585.6644862461,151454.3225074704,30505.06194012407
2015,1,CMP_039,425554.7857092697,241271.6747227822,167848.2344203563,1574762.462580834,591050.4456916519,983712.0168891822,173403.77571001335
2015,2,CMP_039,433183.2254976918,264079.93189192336,160019.9060747179,877833.0408077943,376930.5239044316,500902.5169033628,155165.49548074984
2015,3,CMP_039,403659.3380315233,263097.5297796425,127242.78059519974,1358015.0723309566,848211.3925224565,509803.6798085001,131910.3931613458
2015,4,CMP_039,388582.2540569366,240702.7349626323,130180.09122301744,846376.1433318442,385911.3444593067,460464.7988725376,131222.94152094328
2016,1,CMP_039,401578.78434579726,239904.07635296448,154067.19086816208,863339.8405835808,406339.2602042431,457000.58037933765,152361.8873310342
2016,2,CMP_039,383578.4849475736,257602.65613744492,108142.87273538511,1503024.884769424,736029.7923054975,766995.0924639266,117709.50958011688
2016,3,CMP_039,383810.3592417455,246722.9627189885,130807.62915906947,1273014.1849374662,578118.922710521,694895.2622269451,138879.81328884617
2016,4,CMP_039,391868.041713481,277514.18065489526,103241.31167802184,1089915.2689339966,684631.8081197527,405283.4608142439,98686.58926236388
2017,1,CMP_039,338027.7326389181,258436.32868100583,65829.30499042224,1277895.6664505985,429592.9360001541,848302.7304504442,71250.16690497096
2017,2,CMP_039,375194.0810596471,247789.3799148449,119290.7764622553,1205919.0008619465,714949.9038919917,490969.09696995455,124195.32816679214
2017,3,CMP_039,384314.5723794648,255326.63281760656,118773.54042282351,1259417.987099185,627591.5970287209,631826.3900704638,115499.95438134244
2017,4,CMP_039,387695.90208681545,238094.0088093285,139133.8092507141,913925.7892948368,395357.6212815245,518568.1680133125,148402.77179163328
2018,1,CMP_039,361497.7768428505,275639.9323044237,78169.95519559635,884490.384865345,364780.6049943809,519709.7798709641,73323.78243626881
2018,2,CMP_039,388467.3326883777,249289.6018012342,130958.5650042901,1159077.3017094934,590807.6769911917,568269.6247183017,131198.4811699466
2018,3,CMP_039,386037.23931651417,253926.2467856154,122169.34806214078,918271.6368456827,283984.7529647525,634286.8838809303,119764.95819067924
2018,4,CMP_039,422513.1543371565,258032.864002656,154272.7418639784,1508582.1002969355,855770.2059305141,652811.8943664214,149353.98633911542
2019,1,CMP_039,425014.1654447118,268673.6988031178,145456.50224162106,1583498.247331147,887682.8373920994,695815.4099390476,153805.17742825107
2019,2,CMP_039,407998.54588695744,270857.33668378834,128861.72199067628,908210.9223640772,507133.0833101374,401077.8390539398,138620.19253607656
2019,3,CMP_039,430731.1457570631,237585.1690879265,184094.0552514364,1162227.845750718,809968.9791813694,352258.8665693485,188641.0352670538
2019,4,CMP_039,390044.4845004498,248461.1439870902,132596.423411027,952371.4746652512,419082.9027742021,533288.5718910492,139667.81438988517
2020,1,CMP_039,376041.3295466444,217486.52605235716,141313.02394500675,1263143.0509848148,456409.0425809529,806734.0084038619,139705.22569343878
2020,2,CMP_039,459316.2212430393,254175.67355319345,192203.7674740512,1243225.149722976,402776.7064450944,840448.4432778817,197436.4453650463
2020,3,CMP_039,381164.4288992965,229839.07181136205,146004.17115386206,1267523.076985824,565707.5597819076,701815.5172039163,151714.734699784
2020,4,CMP_039,393631.1410958368,241356.3944416085,140381.23702091502,1569356.93647186,920609.0331632154,648747.9033086445,143584.30033343908
2021,1,CMP_039,381953.865745678,257433.2638650493,107147.32508541856,1035129.6859403278,450745.01897914056,584384.6669611873,102324.58512209172
2021,2,CMP_039,422378.5828081173,249737.5110911663,160772.42204417376,1339187.2636514455,815275.4093173756,523911.8543340701,161432.74126707684
2021,3,CMP_039,383118.6578543026,254594.2974046532,116236.52629153928,1391950.6109763416,736329.1695459853,655621.4414303564,113225.4491124643
2021,4,CMP_039,405736.9320402398,253577.94875102697,142828.4225572165,1475957.7713018907,611599.8768594876,864357.8944424031,151920.361097068
2022,1,CMP_039,394908.7843027856,261656.85829400725,128126.38388838424,1287918.136218982,734181.5610399226,553736.5751790594,130948.8087293238
2022,2,CMP_039,418884.4246977631,242902.55648873412,162088.02189191326,1400502.5559098544,781575.6992239791,618926.8566858752,170037.00564429286
2022,3,CMP_039,387531.6629123562,256535.5154980466,122722.88888131562,1363019.7427305367,819614.7054057121,543405.0373248246,118625.63869090992
2022,4,CMP_039,381759.3678333497,246934.9077705254,117248.54071839747,1361869.5821151054,938228.8475893192,423640.7345257863,122089.54740036308
2023,1,CMP_039,375994.7074553812,262569.3197916203,105268.88664456992,1354728.5861823363,919181.6464473016,435546.9397350347,103754.59637264445
2023,2,CMP_039,397166.61802246864,245344.07142762592,139448.40592380724,834161.1220571682,418360.89535790833,415800.22669925983,138236.63253468362
2023,3,CMP_039,417317.1310753748,266132.2681048478,144593.45540496914,1586277.6974836458,1034969.0387161076,551308.6587675383,150811.24480284195
2023,4,CMP_039,408131.4462101997,251392.5444365725,144812.90831623843,1463023.0094067925,533091.79902298,929931.2103838124,145532.98006099826
2024,1,CMP_039,385655.6317329183,260528.5016602704,118072.8247348,891699.9799423115,613120.0454122884,278579.93453002314,123171.21194491036
2024,2,CMP_039,400869.09673440974,224898.3348243968,160428.84053675446,816819.083840547,464107.8797460797,352711.2040944673,156972.30654699728
2024,3,CMP_039,403148.7568548378,231837.9562784636,153093.78436715243,1181815.9553011102,593460.3704215101,588355.5848796001,150110.37095606982
2024,4,CMP_039,387104.3537592767,254123.15218348472,124773.8023671046,1290617.450680183,832153.595910837,458463.8547693461,129554.1742382996
2015,1,CMP_040,268745.9032598629,154560.7129845673,100233.66980244176,774340.5978011071,282559.77574047353,491780.8220606336,98269.94825518945
2015,2,CMP_040,270776.5671855958,149900.9872424637,107007.56853350156,730311.2457121848,293698.8556544657,436612.3900577192,112829.60732874396
2015,3,CMP_040,256639.77332887275,159577.64839571886,87471.60436863918,1020604.0805906508,664538.98473176,356065.0958588909,92857.85320776854
2015,4,CMP_040,262899.894074711,161471.0308535697,85286.45814613531,891455.6740829725,557264.1361434539,334191.5379395186,84953.63600140727
2016,1,CMP_040,264472.85208177817,149209.25423527535,105225.52003220993,641003.539695928,199278.8412472403,441724.6984486877,114784.5464064318
2016,2,CMP_040,259232.49002110327,144565.47228401405,108006.89305033047,843826.2435114103,562336.4527965505,281489.79071485985,109795.36305884186
2016,3,CMP_040,253786.3069968965,166956.51828299407,76803.29326223594,969601.5270825338,343552.2440692778,626049.283013256,82614.00682697614
2016,4,CMP_040,261741.3803901946,163027.07500193163,88563.06932933467,996103.140005962,363928.9946961663,632174.1453097956,88299.42898944397
2017,1,CMP_040,273892.74705826427,166881.465152359,97787.661077671,773302.0029326049,345039.19365256466,428262.8092800402,95375.14697797834
2017,2,CMP_040,264134.15588576056,164863.90577372743,83969.75857197613,1049056.566621245,372580.82508023526,676475.7415410094,79844.49353711365
2017,3,CMP_040,240763.8851349514,156094.77450279365,72893.49975206086,960640.4287064404,405422.0973233805,555218.3313830598,71935.39628028954
2017,4,CMP_040,267475.6670308835,144284.90245367636,104134.01938805485,751814.7266970527,422238.5258078004,329576.2008892524,110113.74352715892
2018,1,CMP_040,259948.71051035376,144164.61963371295,96998.6611057892,689487.5333878067,296040.5605146922,393446.9728731145,100460.7699090922
2018,2,CMP_040,288643.8656666994,159810.11711998872,123595.72483622344,1037012.9230882636,320660.7674965832,716352.1555916806,122134.11839731122
2018,3,CMP_040,263502.2685703926,155841.71112185478,92954.74662494817,572181.222568768,295355.45717621443,276825.7653925535,101597.05066701406
2018,4,CMP_040,251456.8847838799,146696.3160865126,87610.97442398664,613436.3414181633,186500.20512077396,426936.1362973893,90232.18603734032
2019,1,CMP_040,276191.6599790701,168443.50196427153,90748.25263575114,663521.166051197,276234.3828758277,387286.78317536926,87206.82217218487
2019,2,CMP_040,244227.3458846924,146708.46255221535,78748.75441016753,585873.359220184,348467.4278990944,237405.9313210896,78962.89904428221
2019,3,CMP_040,259432.47622661095,154975.25376562783,89233.5497228424,974761.034362164,304278.98467453086,670482.049687633,97309.91820136896
2019,4,CMP_040,250818.87726111108,155633.09292552003,80699.25856271671,964343.9566691428,487124.8173068274,477219.1393623153,88273.45625050593
2020,1,CMP_040,260987.95039776075,155047.05807028804,87791.77629554483,699556.8633831335,361812.0001715506,337744.86321158294,91082.30962935688
2020,2,CMP_040,232310.22258623672,159363.04495002746,58013.67450688468,614504.9117749353,421169.3565874836,193335.5551874517,59898.52033101869
2020,3,CMP_040,259820.581456934,162287.85239929784,79853.0781108754,797136.4852054912,410753.9630255763,386382.5221799149,83291.77948939029
2020,4,CMP_040,241774.74019743985,139996.6764939169,92907.3016323046,962672.6814190578,600918.1763969151,361754.50502214266,91926.15052491784
2021,1,CMP_040,258652.2721911884,164686.21974227836,85514.50475905418,588087.9501789854,408253.5989500369,179834.35122894845,80776.60298438421
2021,2,CMP_040,260107.80341285636,163648.71996720316,83745.35810683205,561184.2233841089,176141.41420179183,385042.809182317,92812.5035654223
2021,3,CMP_040,258320.93403170863,151562.91955442037,100470.75231349091,589863.6248609846,297898.9880321039,291964.6368288807,100576.35138561364
2021,4,CMP_040,257275.8861427757,149066.8711001012,98921.43598107768,586758.5925427148,208274.4894093436,378484.1031333712,95040.45071583164
2022,1,CMP_040,255485.89517972857,152584.52772818605,86349.13599583638,686709.9791565022,324204.58752483974,362505.3916316624,94928.70391984782
2022,2,CMP_040,256554.3039049955,159226.07342621486,89400.058525386,933740.0058061102,560162.1120634195,373577.8937426907,99280.457522051
2022,3,CMP_040,284118.3328033771,156964.39591166048,118352.41490482264,671765.4190435867,267027.72708495747,404737.6919586293,116836.80976988706
2022,4,CMP_040,268791.1762345956,139331.11559504562,116855.34246530994,723938.392901985,505079.6516397551,218858.74126222992,117217.50630568214
2023,1,CMP_040,261195.90938431787,150264.020626154,99684.06786484622,878178.463867384,484118.61870052025,394059.84516686376,97135.01607085484
2023,2,CMP_040,242413.30604405457,152701.7006080854,83433.65142882493,624810.2898720574,296719.2683880276,328091.02148402977,83832.7261870158
2023,3,CMP_040,237756.53979381613,155369.59249188897,68502.78236482554,928546.623294016,308502.7546130639,620043.8686809522,74789.64358000172
2023,4,CMP_040,247662.8940564017,149310.88785852212,81196.3549274728,540208.1392702699,321732.0272109802,218476.1120592897,86933.15610603911
2024,1,CMP_040,256895.86614466863,152710.47304572508,91051.02738273585,770726.5396335368,328640.885205374,442085.6544281629,92468.1959001176
2024,2,CMP_040,250739.47438106,155760.12304899353,82091.85325239488,879172.2962650066,453597.21031597536,425575.0859490313,86305.8908440637
2024,3,CMP_040,263227.5504248593,165487.73511852673,88030.94550121341,862303.1098406678,423168.9356066673,439134.17423400056,87398.17251850838
2024,4,CMP_040,277415.8728243229,162915.29721898487,102920.67102198476,685066.303559572,402533.9689811968,282532.3345783752,111556.3479682557
2015,1,CMP_041,193677.37115524325,142378.74774879162,41065.56738184424,502867.362154277,241233.1918196138,261634.1703346632,46923.67683379754
2015,2,CMP_041,185857.49386084932,146229.32434796938,28666.60424447784,581571.9793968796,322437.97488078766,259134.0045160919,24727.90643454527
2015,3,CMP_041,181507.07312808133,142306.05088844453,28438.394548639284,570824.0140165942,399533.08039355534,171290.9336230388,25343.118898411238
2015,4,CMP_041,158465.7510057657,143563.3822695066,-196.82887574954657,530149.0423103607,177675.62931300493,352473.4129973558,6840.070834218952
2016,1,CMP_041,185677.52418319037,144250.82246069686,33551.01676563408,605509.6336051917,280513.81550087186,324995.81810431986,39993.79144522053
2016,2,CMP_041,196538.39618926137,139792.3739198483,49364.96966056,434883.4300480733,243216.131918815,191667.2981292583,58878.01680323198
2016,3,CMP_041,185885.33357566665,149200.98151036882,23659.43989785453,380386.85524932656,234581.6497291119,145805.20552021466,27964.50652018417
2016,4,CMP_041,200944.58637611836,138766.23250458596,52231.29772089205,731358.8536152095,276354.0076613013,455004.8459539081,55456.009540776926
2017,1,CMP_041,174774.48404624788,144979.19122165407,14629.239373090546,598417.6529328772,341183.74880411755,257233.90412875963,23829.875223880357
2017,2,CMP_041,183235.78736836612,137231.40598122377,26818.23340131755,556321.4464740242,329957.0768566065,226364.3696174177,32752.106904108663
2017,3,CMP_041,195837.0672230148,140176.90931174034,46455.37012946361,663911.3606012804,304108.3775686481,359802.98303263227,45387.151635989874
2017,4,CMP_041,187638.042156691,155699.3173263086,24927.11581381656,422117.0815064154,134547.41463860555,287569.6668678099,32690.01470464756
2018,1,CMP_041,192776.6523939099,141561.94758628623,41197.4584454216,531118.0636445892,309924.2677324352,221193.795912154,50138.115093537286
2018,2,CMP_041,183375.93717192128,147890.67551291356,29953.376306121278,669872.8990800354,336670.4050098239,333202.4940702115,37866.80803693972
2018,3,CMP_041,189859.6804965606,134267.32368673082,39669.582732286064,482550.7066859742,205357.58432724903,277193.1223587252,44679.42015393646
2018,4,CMP_041,193380.81086336248,143929.092795433,42153.1647590306,693117.5067502997,310675.4626108002,382442.0441394995,47834.08842389877
2019,1,CMP_041,172337.11270581657,141951.25136351085,15686.103769002266,660485.8499986103,244847.296154172,415638.5538444384,16741.516919342914
2019,2,CMP_041,184693.77152622576,142009.01319464413,24837.59292393027,441535.3614484299,298379.48873846896,143155.8727099609,31754.0644424656
2019,3,CMP_041,196790.61493862187,145305.05412230687,45184.62108102812,632493.4702172109,311982.2868492177,320511.1833679932,54376.41313102088
2019,4,CMP_041,208745.638992722,129521.96310100133,67522.84402911062,507918.08612357685,172737.18834306576,335180.89778051106,64751.52121574356
2020,1,CMP_041,187840.36142515,135530.38987680367,39947.44870914156,599034.8099622964,313806.30792957987,285228.5020327165,36478.88888479152
2020,2,CMP_041,186049.0307608922,141531.67828995505,29116.14843102076,457010.1187588207,151001.64703587838,306008.4717229423,32565.64057214199
2020,3,CMP_041,185980.25134854528,139188.80535640637,27795.019158060084,530651.9925204768,352366.89945934975,178285.09306112706,27211.124073442425
2020,4,CMP_041,201197.3654687112,141381.34538005647,42784.45055074096,627398.5459352891,359280.4124547208,268118.1334805683,49479.06657203441
2021,1,CMP_041,186401.4026609905,132617.78495095106,44397.445733393455,517608.3050427062,258920.55507578305,258687.7499669232,41997.80881920894
2021,2,CMP_041,180188.86475529187,130540.3351064572,38481.3628560771,616257.9417561942,245413.66541327853,370844.2763429157,33759.99679255393
2021,3,CMP_041,192231.6523606681,139434.85994388003,44699.80238471163,633500.9810589006,337784.87541545066,295716.10564344993,43678.009015519405
2021,4,CMP_041,197205.5690572204,148595.1193835763,34072.30504202885,598448.169027884,323742.68524990126,274705.4837779828,29343.105785649237
2022,1,CMP_041,195228.57303702875,133761.7878844564,53622.4977346036,497927.8633600213,289305.239766687,208622.62359333437,52347.67014005564
2022,2,CMP_041,193422.95621142787,143062.244248609,34203.64430111459,474718.6377666093,181323.4236356316,293395.2141309777,39748.761567171736
2022,3,CMP_041,187335.66468890064,140597.37716215503,29695.98444662379,677033.3956072592,316103.5498395784,360929.8457676809,28590.60295477115
2022,4,CMP_041,198082.9096817812,139642.9324825381,48471.58285788834,482520.9274617961,193742.8328940017,288778.09456779435,44583.60957618547
2023,1,CMP_041,183383.3742759172,134440.91720203197,37935.6543753619,515282.0094567735,313581.8771312794,201700.13232549408,35056.70302904539
2023,2,CMP_041,182240.35405846228,136286.7394828324,37414.46172460991,638690.3405285273,379944.94043542654,258745.40009310076,32748.06091173141
2023,3,CMP_041,196801.4952754686,148343.21855886705,30255.871340667007,742836.423385512,344130.5616488805,398705.8617366315,27317.383346944203
2023,4,CMP_041,192581.58934305195,145402.41134971025,31835.128700297268,690186.4549279156,285046.2439732706,405140.210954645,31166.7590914554
2024,1,CMP_041,192219.59474427445,156283.76781670802,27772.42604565465,515690.441148596,273177.8315553393,242512.60959325676,25102.11495422468
2024,2,CMP_041,209392.4825331003,137873.15863286215,63294.12933022065,658232.5297453393,379028.2778721228,279204.2518732165,64092.64886466813
2024,3,CMP_041,186830.01715066945,136026.36771568953,32063.5455945386,442194.8348611621,163359.9709559482,278834.8639052139,34257.777700546714
2024,4,CMP_041,183057.3109905184,139026.93929515462,33478.12273715475,640071.902573676,413817.6358139604,226254.2667597156,39679.14953327557
2015,1,CMP_042,316199.1307027795,307276.27891191025,687.0933491463456,983908.1500881888,651931.2158821356,331976.93420605327,-3227.3874645275
2015,2,CMP_042,341335.81390634534,311035.5201056534,19212.933854894636,1299175.240077357,715476.352906148,583698.8871712091,28861.228938829583
2015,3,CMP_042,338837.4655786986,308497.4190785269,17146.758448645323,1068622.4958973834,598893.7380329424,469728.757864441,12183.603562023418
2015,4,CMP_042,326233.5115879995,269693.3766094838,42445.76982763037,1010149.0496172268,421149.0787408133,588999.9708764136,41472.7067596074
2016,1,CMP_042,357645.2657088817,294657.59799027914,44616.39256981318,1428205.7624340598,967697.5414917028,460508.2209423571,49685.1534355992
2016,2,CMP_042,355597.25272013474,296682.4281461354,48558.351121662505,736311.4834237354,262620.371237414,473691.1121863214,48416.052438825296
2016,3,CMP_042,321174.48599199567,314477.2146308997,578.316971099066,956523.512568818,347468.010317098,609055.5022517199,6633.4297420243365
2016,4,CMP_042,346829.311892554,296117.7912309019,34762.91064416486,795779.3971744865,288547.417552191,507231.97962229553,38182.62094909769
2017,1,CMP_042,346955.5953124413,294537.23725427093,45684.30596810636,1088262.0975066698,474205.2766711984,614056.8208354714,47760.043876699485
2017,2,CMP_042,368609.1703374376,301640.7923261263,50535.569480319566,936943.223007496,624396.2106725705,312547.0123349256,56995.11643182044
2017,3,CMP_042,334680.81156981864,291076.35745251767,28367.642196627414,828209.1747423129,258450.1320012421,569759.0427410707,25014.741555846897
2017,4,CMP_042,326611.2086655807,289563.5705328835,19612.30975771592,973083.2913234152,631657.3281707612,341425.9631526539,18608.007442174592
2018,1,CMP_042,344878.9592478509,305224.341674438,21386.01674678577,696324.3993094595,261070.11745821463,435254.28185124486,22738.432935272904
2018,2,CMP_042,321492.4362453242,311606.43093983503,-9714.306386405668,771319.0865426847,472618.7326193387,298700.353923346,-14050.673232383915
2018,3,CMP_042,325196.4782985641,268951.2537940071,49386.326109698784,706109.8749749976,262563.9361463798,443545.9388286178,48002.04198439584
2018,4,CMP_042,384544.9975670851,285976.1339282008,80451.66804204344,1257391.4415053076,377932.8805077621,879458.5609975455,80354.74451863806
2019,1,CMP_042,343759.7099050549,317806.97852535534,13604.963781447495,1366144.9538132304,564768.6445892513,801376.3092239791,16525.41835487509
2019,2,CMP_042,352600.018000559,317301.154202732,23826.609253696293,1314311.8323424114,757164.192241517,557147.6401008944,28698.929530987065
2019,3,CMP_042,354243.0071215145,289363.0098040985,57180.20260733121,1037876.1980347956,589812.0921072236,448064.1059275721,66651.99490158177
2019,4,CMP_042,329237.78685086465,310505.368474606,11037.558942219,921476.6439511912,384214.0442900334,537262.5996611578,8568.215793573228
2020,1,CMP_042,331095.6590665795,297773.4175137475,14867.528987998274,1107717.0279708137,683185.0779285209,424531.9500422928,16882.721255039534
